,ASM,Area,Centroid_x,Centroid_y,Contrast,Dissimilarity,Eccentricity,Energy,Homogeneity,Max intensity,Mean intensity,Min intensity,Orientation,Perimeter,Relative intensity,Solidity,StdDev intensity,Texture correlation
P_00094_RIGHT_CC,0.9923,50207.0,0.517829859818946,0.5436781629204146,0.0019,0.0009,0.537001011958677,0.9961,0.9996,161.65758754863813,112.05467124857952,33.75486381322957,1.5205791053022077,1523.4926035179242,0.6339513237201495,0.8601065561132716,7.0344,0.9565
P_00094_RIGHT_MLO,0.992,51508.0,0.7111212295501023,0.48785271260339413,0.0018,0.0009,0.25446720888461183,0.996,0.9996,181.7398954107815,134.67763662816316,67.95928840232637,0.3095641456271978,1395.0073221436858,0.712705472199143,0.8847891436914884,8.4914,0.9648
P_00095_LEFT_CC,0.9961,44685.0,0.4983832213477434,0.06268886037458352,0.0011,0.0004,0.357864811508049,0.9981,0.9999,205.26459143968873,184.03334818001844,143.9260700389105,1.457843631770847,1068.6742776609449,0.8049591821164264,0.9221768202080238,7.9692,0.968
P_00095_LEFT_MLO,0.9962,42890.0,0.5063758767616966,0.17891797806500165,0.0013,0.0004,0.3703070003923973,0.9981,0.9999,216.40077821011673,199.4459557659491,173.22568093385215,0.46862715310222147,1322.8885271170677,0.8486305027847715,0.8682537754564962,8.4975,0.9613
P_00096_RIGHT_CC,0.9868,82297.0,0.4185914552634192,0.4357630510961046,0.0012,0.0009,0.6912517326914279,0.9934,0.9995,237.85214007782102,119.89112542882904,76.40466926070039,-0.21401755951355037,2253.814500712372,0.9327534905012589,0.8179478005048999,9.6503,0.9653
P_00096_RIGHT_MLO,0.9939,54781.0,0.6874207536711785,0.40458696300378405,0.0018,0.0008,0.7775281859786153,0.997,0.9997,206.6225680933852,160.19549174828927,107.22178988326849,-1.0195913537663492,1876.5230867899738,0.8102845807583734,0.7573759159408268,8.6622,0.9576
P_00097_RIGHT_MLO,0.9914,105112.0,0.40226928604323053,0.3124679610013437,0.0019,0.0007,0.8313152349825684,0.9957,0.9998,211.44747081712063,182.3548570611211,153.0817120622568,-0.020268414323824428,1924.9911242215092,0.829205767910277,0.8848928736793367,11.848,0.9749
P_00099_LEFT_CC,0.9977,20767.0,0.4961938312588922,0.3510545089626112,0.0009,0.0004,0.6013814996610559,0.9989,0.9999,139.42801556420233,113.51672559671238,70.92607003891051,0.8410377751527194,855.9503602129438,0.5467765316243228,0.8539413627205066,3.7317,0.9478
P_00099_LEFT_MLO,0.9976,23572.0,0.564186098703143,0.3427193963365916,0.0006,0.0003,0.6819213953831734,0.9988,0.9999,117.76653696498055,94.81529576408334,69.53696498054474,1.5512466587137062,687.2102448427661,0.4618295567254139,0.9601238238768278,3.2564,0.9625
P_00101_LEFT_CC,0.9698,187723.0,0.4393026721902029,0.2207343862800625,0.0024,0.0023,0.9953718382888866,0.9848,0.9989,195.32684824902725,86.3679209563076,25.186770428015564,-1.2053679442282363,3606.934521228266,0.7659876401922637,0.25574539217435965,10.7874,0.9564
P_00101_LEFT_MLO,0.9738,167191.0,0.4757173214005194,0.5305630940942149,0.005,0.0025,0.9769459920592669,0.9868,0.999,187.70038910505838,150.25216752144448,43.09338521400778,-0.14619547816287967,3345.9629124592625,0.7360799572747387,0.4646814731640342,17.1215,0.9739
P_00101_RIGHT_CC,0.9864,86622.0,0.5768304334704903,0.5352889431532318,0.0036,0.0012,0.33554023199679406,0.9932,0.9996,196.18287937743193,173.88666146134995,145.89494163424123,1.0444603182734902,1981.5180361560904,0.7693446250095369,0.8584084828064612,14.1385,0.9697
P_00102_LEFT_CC,0.9949,35458.0,0.46466172085639534,0.12617530114854195,0.0014,0.0006,0.46104559862731054,0.9974,0.9998,214.00389105058366,179.91456906433723,88.9260700389105,0.3565086798598627,989.0519112968586,0.8392309452964065,0.8901440980067279,9.0254,0.9625
P_00102_LEFT_MLO,0.9943,38499.0,0.4836598344262602,0.2985107452984772,0.0021,0.0007,0.7515932504517866,0.9972,0.9998,207.06225680933852,189.96773618759917,142.2101167315175,-0.4881440571658661,1231.1229791087242,0.8120088502327001,0.7560831909503328,9.892,0.9561
P_00106_LEFT_CC,0.9974,27399.0,0.2463187919043464,0.13835866384219295,0.0009,0.0005,0.9977542990193612,0.9987,0.9998,255.0,156.40427616503942,107.34630350194553,-0.6172419645178223,1939.7230508962236,1.0,0.11791109007186815,5.6064,0.9079
P_00106_LEFT_MLO,0.9938,67036.0,0.3611972256099526,0.22864161323603224,0.0023,0.0012,0.7496872915029755,0.9969,0.9995,156.43190661478602,106.13068685087727,25.357976653696497,1.2294996601150552,4267.7589437396555,0.6134584573128863,0.04541592877186754,5.9014,0.9216
P_00106_RIGHT_CC,0.9977,24155.0,0.22873920861704183,0.8422258909174919,0.0011,0.0006,0.9977732789486445,0.9988,0.9998,186.7587548638132,140.28529640365764,57.91439688715953,0.7875793427076244,1698.2976900455574,0.7323872739757381,0.14911966613986566,4.5955,0.9195
P_00106_RIGHT_MLO,0.9978,23661.0,0.39222497609994056,0.6605761393883663,0.0007,0.0004,0.9954130554609314,0.9989,0.9998,172.6225680933852,110.17052030488365,71.96498054474708,-0.1697128728606417,1465.7941187080894,0.6769512474250401,0.18330918753922076,3.5479,0.9154
P_00107_LEFT_MLO,0.9731,176399.0,0.2244579198477973,0.15271849802625487,0.0032,0.0023,0.7641984452723859,0.9865,0.999,197.15778698674237,106.1272153244188,61.921775165513715,-0.28209364916970464,3575.5131649909563,0.7731677921048721,0.8383703964221723,12.3012,0.9582
P_00107_RIGHT_MLO,0.9929,46660.0,0.4286478331983103,0.5806543138566834,0.0013,0.0008,0.6434749235818825,0.9964,0.9996,122.07782101167315,73.64011918322961,21.07782101167315,-1.4401833492895786,1363.8529932111348,0.47873655298695356,0.8702139167086294,4.4908,0.954
P_00108_LEFT_CC,0.995,43305.0,0.3789661222548909,0.35085846854951425,0.0021,0.0008,0.5267649490382799,0.9975,0.9997,178.15953307392996,146.9315006175094,121.64980544747083,1.4872872703388107,1688.3738084913064,0.698664835584039,0.7746176549503622,7.1627,0.9498
P_00108_LEFT_MLO,0.9952,41910.0,0.7269965399836954,0.30311696803589044,0.0017,0.0008,0.5966227391357497,0.9976,0.9997,161.71984435797665,129.382794426077,96.73151750972762,-0.5412431522329226,1735.243866176395,0.6341954680704966,0.7949544764795144,6.171,0.9513
P_00109_LEFT_CC,0.9971,29488.0,0.524429655111119,0.2909673531895527,0.0012,0.0004,0.6927451098524388,0.9986,0.9999,191.11673318129988,158.14527689165072,135.45966362599773,1.3677633305970829,1067.96359954229,0.7494773850247054,0.7995228024510601,5.8744,0.9509
P_00109_LEFT_MLO,0.9954,57570.0,0.6318808506950144,0.30893582648567686,0.001,0.0006,0.7711783021208257,0.9977,0.9998,164.28015564202335,118.23068239037705,57.11284046692607,-1.470015950569326,1747.249962830805,0.644235904478523,0.8028280968916036,5.6043,0.9634
P_00110_LEFT_CC,0.9657,266034.0,0.31218815257984095,0.9081349877138035,0.0075,0.003,0.6301224480594949,0.9827,0.9989,255.0,200.5415965672332,116.29571984435798,-1.205186110269026,5196.248229727251,1.0,0.719074944522079,26.111,0.9726
P_00110_LEFT_MLO,0.9552,437988.0,0.46143688727961607,0.7538228573989106,0.0053,0.003,0.36580697594642064,0.9774,0.9987,225.17898832684824,167.0060057346062,88.66536964980544,0.10690643332050644,6743.550103854915,0.8830548561837186,0.8131835895798251,25.051,0.9808
P_00110_RIGHT_CC,0.995,46566.0,0.6378650228171137,0.27761510184734034,0.0015,0.0005,0.35283242693322125,0.9975,0.9998,211.284046692607,184.65029510852006,151.61089494163423,1.2181444903735326,1175.6864709697643,0.8285648889906158,0.915266230320184,9.1009,0.9654
P_00110_RIGHT_MLO,0.993,83498.0,0.5747992731954328,0.2705542087022332,0.0014,0.0008,0.45937319226732026,0.9965,0.9997,205.96887159533074,166.62003176664547,129.04669260700388,0.2331163904666095,1973.818505325729,0.8077210650797284,0.834445954589063,9.6881,0.9732
P_00114_LEFT_MLO,0.9913,55785.0,0.2069907028281429,0.09595012446661585,0.0021,0.0009,0.5880234873249813,0.9956,0.9997,188.26623472970968,148.7902994299895,84.50813591176616,-0.39066686061859834,1521.5342340782668,0.7382989597243517,0.8862217421004972,9.7227,0.9673
P_00116_RIGHT_CC,0.963,207743.0,0.44449492981270916,0.7796181641531115,0.0084,0.0034,0.9686106189400868,0.9813,0.9988,232.16342412451363,185.17222443227195,0.0,0.20004000421179732,4786.879830807326,0.9104448004882887,0.4528852652002354,26.6883,0.9698
P_00116_RIGHT_MLO,0.9702,167565.0,0.3660798388385444,0.6819450477311904,0.006,0.0027,0.9631706337798289,0.985,0.999,254.2174913693901,180.59042778879942,0.0,0.5924860255543545,4172.277666978773,0.9969313387034906,0.4260358188918721,23.7175,0.9678
P_00117_LEFT_CC,0.9966,33605.0,0.4128050714233283,0.41621631812853394,0.0009,0.0004,0.6248469275388153,0.9983,0.9998,137.4669260700389,110.14273121530346,71.98832684824903,0.8400770255602646,993.0224740453358,0.5390859845883879,0.891308383948227,4.4543,0.9616
P_00117_LEFT_MLO,0.9973,36841.0,0.6131010362312864,0.47655510440982873,0.0009,0.0003,0.33937343719445856,0.9986,0.9999,178.91050583657585,161.27423409695066,132.64591439688718,0.26970367517409105,992.685424949238,0.7016098268101014,0.9175840597758406,5.8369,0.9614
P_00118_RIGHT_CC,0.9968,43992.0,0.5459902075176138,0.3829109259947059,0.0007,0.0004,0.7677382822228623,0.9984,0.9998,158.71984435797665,119.02423769302239,93.40856031128403,0.09383342039819129,1542.7453454728102,0.6224307621881437,0.8096438759547253,4.6957,0.9647
P_00118_RIGHT_MLO,0.9966,46253.0,0.5137505098186096,0.583590967853163,0.001,0.0005,0.6070492024925216,0.9983,0.9998,154.715953307393,120.2823916942689,75.01556420233463,1.3835089886945786,1584.247870789752,0.6067292286564431,0.8056750683690711,4.8487,0.9574
P_00119_LEFT_CC,0.9959,37537.0,0.3499431139053911,0.3983464487627707,0.0014,0.0006,0.5923324107508569,0.9979,0.9998,176.05058365758754,146.0005198502458,91.83657587548637,-0.7330346377932093,1232.207286249936,0.6903944457160296,0.821792149221709,6.5296,0.9572
P_00119_LEFT_MLO,0.9985,14257.0,0.680154850540081,0.47470624390232186,0.0007,0.0002,0.30234624506822017,0.9992,0.9999,200.03891050583658,182.4050267886701,153.60700389105057,-1.2262153539179923,520.167568261897,0.784466315709163,0.9621406397624511,4.9289,0.9478
P_00120_LEFT_CC,0.9614,269969.0,0.593655852706397,0.2422756646163237,0.0041,0.002,0.5894849900130358,0.9805,0.9992,213.83268482490274,163.61881054998773,22.875486381322958,1.5266131906240978,3138.4521984468574,0.8385595483329519,0.9142039586190549,23.8356,0.9848
P_00120_LEFT_MLO,0.9357,413181.0,0.6927382705407414,0.20495367548177465,0.0066,0.0032,0.6754901506664649,0.9673,0.9987,228.22178988326849,182.22057871453947,18.67704280155642,-0.33898476942485395,4986.0707396663365,0.8949874113069353,0.8783254928053501,33.9628,0.986
P_00122_RIGHT_MLO,0.9941,38239.0,0.36180412339664897,0.7268161727591461,0.0014,0.0008,0.6021677446343089,0.997,0.9997,144.70375710704397,109.49762934489931,61.54495256508987,0.7155706469081605,1155.4021997223026,0.5674657141452705,0.8871746090668646,5.8965,0.965
P_00124_RIGHT_CC,0.998,14276.0,0.7986503705418975,0.26676857670353493,0.0007,0.0003,0.4929341177619679,0.999,0.9999,147.4396887159533,122.78975952675057,81.55252918287937,0.27042221335782934,502.48737341529164,0.5781948577096209,0.971156462585034,3.793,0.9537
P_00124_RIGHT_MLO,0.9967,29533.0,0.5999702600493768,0.27370882565576143,0.0013,0.0006,0.723840433489269,0.9983,0.9998,149.56420233463035,120.19474673256758,92.75097276264592,-1.20706908449035,1204.4549775709386,0.5865262836652171,0.8368896823372722,4.7874,0.9493
P_00125_LEFT_CC,0.9943,47883.0,0.582982045242716,0.580799594214885,0.0014,0.0006,0.42591232957021874,0.9972,0.9998,182.43079927976316,154.3815278355145,119.78003784295174,-1.5216094557115831,1056.3889603929563,0.7154148991363262,0.9426900815056897,8.1217,0.9711
P_00125_LEFT_MLO,0.9962,30820.0,0.6609274293503384,0.5439307544026243,0.0016,0.0006,0.3071975764215569,0.9981,0.9998,194.15082247383037,165.08284205332572,132.66350291451764,-1.0863089983026997,1133.6437943888955,0.761375774407178,0.8078213461941707,6.994,0.9481
P_00126_RIGHT_CC,0.9921,50713.0,0.6549327119766754,0.34551677285933846,0.0025,0.0008,0.4647305854023954,0.9961,0.9998,209.568093385214,189.8168025128976,161.17509727626458,0.4834540487321427,1304.4387796487617,0.8218356603341725,0.8919237398431179,11.6912,0.9641
P_00126_RIGHT_MLO,0.9907,64821.0,0.764255571759863,0.485713297812718,0.0013,0.0009,0.35236121585619795,0.9953,0.9996,157.73929961089496,100.20659845247584,45.2568093385214,1.5399346390434803,1461.2804461028545,0.6185854886701763,0.8975118729490605,6.8401,0.9678
P_00128_LEFT_CC,0.9758,255843.0,0.5027277932856344,0.266541398879726,0.003,0.0016,0.5972354196557871,0.9878,0.9993,229.4241245136187,142.04666967221857,88.1556420233463,-0.18113523628959197,5960.525537768525,0.8997024490730144,0.744625799654235,15.4571,0.9681
P_00128_LEFT_MLO,0.9894,106162.0,0.7682460690181465,0.24570339522987125,0.0019,0.0009,0.504374903762502,0.9947,0.9997,189.3307392996109,137.8858971645786,44.46303501945525,-0.9330933394392976,2190.483548270684,0.7424734874494545,0.8693822064989518,10.1097,0.9715
P_00130_LEFT_MLO,0.9884,91811.0,0.5018783579811122,0.7423339576453707,0.0027,0.001,0.3140722334419933,0.9942,0.9997,211.03891050583655,177.59092895415708,147.11284046692606,-1.250911704215472,1903.4764055957478,0.8276035706111238,0.8888060640676884,13.3724,0.9734
P_00131_LEFT_CC,0.9965,40011.0,0.3864982073267763,0.48933541288074206,0.0008,0.0004,0.6229770986728326,0.9982,0.9998,144.86770428015564,119.85806500488629,92.26848249027238,-0.3901261185906093,1114.383909759073,0.5681086442359045,0.899426773069574,4.9626,0.973
P_00131_LEFT_MLO,0.9959,45819.0,0.6189887921777721,0.49714463977825796,0.0013,0.0004,0.48189340423045174,0.9979,0.9999,172.4513618677043,147.56900646877926,125.7626459143969,0.37300798072030417,1244.3849557795997,0.6762798504615855,0.9216889282265851,6.578,0.9636
P_00133_LEFT_CC,0.9889,58658.0,0.32660015149926414,0.39946893397002214,0.0025,0.0013,0.30931430158518375,0.9944,0.9994,208.17509727626458,158.60547468123937,106.05836575875487,-1.4415777055473236,1920.890619158121,0.8163729304951552,0.7949531089065973,11.6149,0.9661
P_00133_LEFT_MLO,0.9877,68905.0,0.4808967118218154,0.44350862516102246,0.0036,0.0014,0.553041610287786,0.9938,0.9995,203.72373540856032,170.09278889307078,119.16731517509727,-0.005067349928320953,1903.8967158125306,0.7989166094453346,0.8326686968290796,13.1086,0.9636
P_00134_LEFT_CC,0.996,42932.0,0.5911187349006647,0.5974079540798285,0.0015,0.0005,0.3806527152119304,0.998,0.9999,181.44747081712063,162.94057474293797,136.4863813229572,1.038417721690303,1422.6509370638316,0.7115587090867476,0.8563279146304976,7.1482,0.958
P_00134_LEFT_MLO,0.9943,73614.0,0.7786640012002329,0.6888542502537299,0.0017,0.0006,0.7562854344991808,0.9971,0.9998,207.5214007782101,182.69303345804528,139.67315175097278,0.7314646809131907,1927.9534982745236,0.8138094148165103,0.8492126665513064,9.6273,0.9659
P_00135_LEFT_CC,0.9986,21699.0,0.7917085622638346,0.6425575954020176,0.0006,0.0003,0.7357271976077103,0.9993,0.9999,213.65369649805447,168.47647123905907,148.66536964980546,0.2627551143264306,986.6437943888953,0.8378576333257038,0.7893990104772992,4.3366,0.9456
P_00135_LEFT_MLO,0.9978,31114.0,0.7586036278230992,0.6370979263348125,0.001,0.0003,0.7680187929305086,0.9989,0.9999,171.3112840466926,152.9599994897639,134.6070038910506,0.05272617893201972,1308.319984622144,0.6718089570458533,0.8325261552457657,4.9692,0.9448
P_00137_LEFT_CC,0.9933,39522.0,0.5782385785259478,0.25750201275964285,0.0022,0.0008,0.653454415217565,0.9966,0.9997,187.18085106382978,158.21447951962116,124.7872340425532,0.4229997196851714,1197.7737367038067,0.7340425531914894,0.8708739147679697,8.9837,0.9604
P_00137_LEFT_MLO,0.9973,16665.0,0.5584326034644281,0.31785926431259837,0.0013,0.0005,0.4270873280266019,0.9986,0.9998,198.06614785992218,170.96126834473333,126.19066147859922,-0.3880509342285712,798.0275246792191,0.776729991607538,0.8569445158636293,6.1202,0.94
P_00142_LEFT_CC,0.9968,29570.0,0.6716903369469776,0.6878216728584367,0.001,0.0004,0.6275141887996696,0.9984,0.9998,169.91828793774317,139.82747908083306,116.13229571984435,-0.012303648721855917,956.1107857999044,0.666346227206836,0.8693479155641795,5.4413,0.9606
P_00144_LEFT_CC,0.9985,23503.0,0.38479017467883425,0.8902468889840258,0.0004,0.0002,0.4755038180511663,0.9993,0.9999,219.62256809338524,168.75676041687532,149.48249027237355,-0.2536362351296441,976.2234841721124,0.8612649729152362,0.8259127806866501,4.4369,0.9581
P_00144_LEFT_MLO,0.9985,24315.0,0.542859074704156,0.8656026933234177,0.0007,0.0002,0.49340319471938504,0.9993,0.9999,183.73540856031127,164.6412832225548,65.36964980544747,0.5038066707541444,987.685424949238,0.720531013962005,0.8486318581599889,4.3358,0.9457
P_00145_LEFT_CC,0.968,185210.0,0.5855973833527335,0.4371137573985319,0.0047,0.003,0.22572682093685562,0.9839,0.9987,161.20622568093384,92.23661818732631,0.0,0.753560114042789,3906.29996155536,0.6321812771801327,0.8377624085725788,13.1684,0.9676
P_00145_LEFT_MLO,0.9861,84245.0,0.6509932527957122,0.3460995369782208,0.0017,0.0013,0.4030949645796239,0.993,0.9994,134.579766536965,72.28368689340172,19.498054474708173,-0.41231383535396343,2192.678461743051,0.5277637903410392,0.8162879705440628,6.1249,0.9579
P_00146_RIGHT_CC,0.9836,180313.0,0.2649291908115908,0.9547257318548816,0.0017,0.0011,0.7604701944050438,0.9918,0.9995,195.4124513618677,143.98659138785493,80.10116731517509,-1.2901241658008158,3231.388093841179,0.766323338673991,0.8378272889900796,13.0543,0.9832
P_00146_RIGHT_MLO,0.9874,131321.0,0.29368960900108465,0.8016951951494599,0.0017,0.0011,0.6416521919224244,0.9937,0.9995,171.25291828793772,126.23019756412963,73.33463035019454,0.4708693552060551,2571.781058847492,0.6715800717174029,0.8614772004172215,9.9701,0.9785
P_00147_RIGHT_CC,0.9952,63384.0,0.224246992960539,0.19529565476750727,0.0012,0.0004,0.3361968557905722,0.9976,0.9999,199.12755211035494,174.06819168107262,140.85818048646502,-1.4396056828389991,1374.7413408594537,0.7808923612170782,0.9273445501097294,8.4327,0.9719
P_00147_RIGHT_MLO,0.9964,49427.0,0.6937681421923467,0.2540260176507179,0.0011,0.0004,0.5303911019245537,0.9982,0.9999,177.51632740256966,153.06796781184704,126.46107364116337,-0.05623227500644272,1410.313887967734,0.6961424604022339,0.9052066736259913,6.4206,0.9659
P_00148_RIGHT_MLO,0.9909,55739.0,0.5856855985370504,0.44069576028283053,0.0023,0.0009,0.4023648106813943,0.9955,0.9997,205.69260700389106,179.69771621110982,132.87548638132296,1.3292286196821264,1291.3677118368964,0.806637674525063,0.9012401571620289,11.9313,0.9702
P_00149_LEFT_CC,0.9872,77688.0,0.3899900194077538,0.43526992585727525,0.0041,0.0014,0.2384820938543656,0.9936,0.9996,182.13229571984436,163.94241126934153,142.295719844358,-0.08680688105188401,2171.3119753954306,0.7142442969405661,0.8358671443788128,12.8627,0.9633
P_00149_LEFT_MLO,0.9936,57075.0,0.5537622128329882,0.6291663921966767,0.0015,0.0006,0.4865128899927684,0.9968,0.9998,216.57198443579767,186.76867266260004,123.36575875486382,1.167677343414222,1383.94844764064,0.8493018997482261,0.881412731259845,10.4477,0.9699
P_00156_RIGHT_MLO,0.9852,94080.0,0.3769641526143085,0.8728278370146269,0.0027,0.0018,0.6241708074300031,0.9926,0.9992,161.7171783903414,107.83066067613439,56.93667729202107,-0.3861480475912933,2663.642927837118,0.6341850132954564,0.7674737322978529,9.198,0.962
P_00158_RIGHT_MLO,0.9976,15237.0,0.38768941277641444,0.8957286962029481,0.0011,0.0004,0.2651230933539634,0.9988,0.9999,191.1284046692607,173.10349653171204,148.295719844358,-0.1945401114222935,547.1970055134199,0.7495231555657282,0.9523720232514532,5.8284,0.9485
